0.18,1.24
0.04,0.1
0.07,1.3
0.4,0.43
0.71,0.16
0.8,0.35
0.87,0.51
1.09,0.45
1.11,0.7
0.08,1.09
0.1,0.71
0.35,0.87
0.43,0.18
0.45,1.11
0.51,0.07
0.7,0.8
1.24,0.04
1.3,0.74
0.16,0.4
0.07,0.1
0.18,0.08
0.4,0.7
0.8,0.43
0.87,1.24
1.09,0.51
1.11,1.3
0.04,0.16
0.74,0.35
0.71,0.45
0.08,0.04
0.16,1.11
0.35,0.71
0.43,0.07
0.45,0.8
0.51,0.74
0.7,0.87
1.3,0.18
1.24,1.09
0.1,0.4
0.45,0.04
0.4,0.51
0.74,0.45
0.8,0.1
0.87,0.16
1.09,0.43
1.11,1.24
0.04,0.7
0.07,0.08
0.18,0.35
0.71,1.3
0.08,0.35
0.1,0.16
0.18,0.74
0.45,0.07
0.8,1.09
0.87,0.71
1.24,0.7
0.04,0.4
0.51,1.11
0.16,0.51
0.4,0.87
0.43,0.08
0.7,0.45
0.74,1.24
1.09,0.18
1.11,0.1
0.07,0.8
0.35,1.3
0.71,0.04
0.08,0.51
0.16,0.35
0.45,0.4
0.71,0.18
0.74,0.1
0.87,1.11
1.09,0.07
0.04,0.8
0.7,1.3
1.24,0.43
0.35,0.51
0.1,0.7
0.18,0.04
0.35,0.45
0.4,0.71
0.43,0.87
0.51,1.24
1.11,1.09
1.3,0.08
0.07,0.74
0.8,0.16
0.18,0.87
1.3,0.43
0.08,0.4
0.16,0.18
0.45,1.3
0.7,0.51
0.71,0.43
0.74,0.8
0.87,0.07
1.24,0.35
0.04,1.11
1.09,0.1
0.07,0.16
0.1,0.87
0.35,0.7
0.4,1.24
0.43,0.74
0.51,0.04
1.11,0.71
1.3,1.09
0.18,0.45
0.8,0.08
0.87,0.45
0.08,1.11
0.16,1.3
0.45,0.43
0.7,0.18
0.71,0.51
0.74,0.4
1.09,0.35
1.24,0.1
0.87,0.8
0.07,0.71
0.08,1.24
0.18,0.1
0.35,0.04
0.43,1.11
0.45,0.87
0.74,0.7
0.8,0.51
1.09,0.16
1.3,0.4
0.1,0.45
0.16,0.43
0.4,0.8
0.51,0.18
0.7,0.08
0.71,1.09
0.87,0.74
1.24,0.07
0.04,1.3
1.11,0.35
0.07,0.7
0.08,0.71
0.18,1.11
0.35,0.4
0.43,0.51
0.74,0.04
0.8,1.24
1.09,0.87
1.3,0.1
0.45,0.16
0.1,0.43
0.16,0.08
0.4,0.07
0.7,1.09
0.71,0.74
0.87,0.18
1.24,1.3
0.04,0.45
0.51,0.35
1.11,0.8
0.74,0.87
0.07,1.11
0.18,0.4
0.35,0.1
0.43,0.7
0.45,1.24
0.74,0.16
0.8,0.71
1.09,0.04
1.3,0.51
0.08,0.87
0.1,0.51
0.16,1.24
0.4,1.09
0.45,0.08
0.71,0.7
0.74,1.11
0.8,0.18
0.87,1.3
0.07,0.35
0.43,0.04
0.51,0.45
1.09,0.74
1.24,0.71
0.08,0.8
1.11,0.4
0.07,0.43
0.18,1.3
0.4,0.1
0.71,0.35
0.8,0.45
1.09,1.24
1.11,0.16
0.04,0.08
0.87,0.7
0.74,0.51
0.08,0.74
0.1,0.04
0.16,0.71
0.35,0.8
0.43,0.4
0.45,1.09
0.51,0.87
0.7,1.11
1.24,0.18
1.3,0.07
0.7,1.24
0.74,0.18
1.09,0.8
1.11,0.51
0.35,0.08
0.08,0.1
0.35,0.43
0.7,0.16
1.3,0.8
0.04,0.07
0.08,0.43
0.1,1.11
0.18,1.09
0.51,0.16
0.8,0.07
0.87,0.4
1.24,0.74
1.3,0.35
0.04,0.71
0.45,0.7
0.87,0.43
0.07,1.09
0.1,0.74
0.18,0.71
0.4,0.45
0.43,1.24
0.51,0.08
0.8,0.04
1.11,0.87
1.3,0.7
0.16,0.1
0.18,0.07
0.04,0.87
0.08,1.3
0.7,0.1
0.71,0.4
1.09,1.11
1.24,0.51
0.04,0.18
0.45,0.35
0.16,0.8
0.7,0.35
0.8,0.74
0.07,0.87
0.1,1.09
0.18,0.16
0.35,1.24
0.4,0.08
0.43,0.71
0.51,0.7
1.11,0.04
1.3,0.45
0.16,0.07
0.45,0.18
0.74,0.43
0.87,0.1
1.09,1.3
1.24,0.4
0.04,0.51
0.71,1.11
0.07,0.04
0.1,1.24
0.18,0.7
0.43,0.45
0.51,0.71
0.8,0.87
1.11,0.08
1.3,0.16
0.35,1.09
0.4,0.74
0.08,0.18
0.1,0.07
0.16,0.04
0.35,0.74
0.51,1.09
0.7,0.4
1.24,0.87
1.3,1.11
0.45,0.71
0.43,0.8
0.07,0.45
0.35,0.16
0.4,0.04
0.71,0.87
0.18,0.43
0.4,0.16
0.71,0.1
0.74,1.3
0.87,0.35
1.09,0.08
1.11,0.45
0.04,1.24
0.07,0.51
0.8,0.7
0.43,1.3
0.74,0.07
0.08,0.07
0.1,0.8
0.16,0.87
0.35,0.18
0.43,1.09
0.45,0.74
0.51,0.4
0.7,0.04
1.24,1.11
1.3,0.71
0.16,0.45
0.4,0.35
0.51,0.08
0.8,0.71
0.82,0.7
0.87,0.34
1.09,1.3
0.04,1.24
1.11,0.74
0.07,0.91
0.34,1.11
0.35,0.87
0.45,0.04
0.71,0.51
0.74,0.07
0.91,0.4
1.24,1.09
1.3,0.8
0.08,0.82
0.7,0.16
0.07,0.34
0.16,0.71
0.4,1.3
0.51,1.24
0.82,0.45
1.09,0.08
1.11,0.91
0.04,0.7
0.87,0.74
0.7,1.11
0.91,0.51
0.08,0.87
0.35,0.07
0.45,1.09
0.71,0.82
0.74,0.4
0.8,0.34
1.24,0.16
1.3,0.04
0.08,0.04
0.34,0.45
0.35,0.91
0.51,0.7
0.71,0.07
0.8,0.4
0.87,1.11
1.09,0.16
1.3,0.74
1.24,0.82
0.4,0.87
0.45,0.71
0.7,0.08
0.74,0.34
0.82,0.51
0.91,1.3
1.11,1.24
0.04,1.09
0.07,0.8
0.16,0.35
0.8,0.74
0.08,0.45
0.34,0.4
0.35,0.82
0.51,0.16
0.87,0.91
1.09,0.07
1.24,0.7
0.71,0.04
1.3,1.11
0.16,1.3
0.4,0.08
0.45,1.24
0.7,0.71
0.82,1.09
0.91,0.34
1.11,0.8
0.04,0.51
0.07,0.87
0.74,0.35
0.07,1.11
0.35,0.34
0.51,0.74
0.8,0.04
0.82,0.16
0.87,0.45
0.91,0.7
1.3,0.08
0.4,1.09
0.71,1.24
0.08,0.71
0.34,1.3
0.45,0.8
0.74,0.91
1.09,0.51
1.11,0.4
1.24,0.87
0.04,0.82
0.16,0.07
0.7,0.35
0.4,0.07
0.45,0.7
0.51,0.8
0.71,0.74
0.87,1.3
1.09,1.11
0.04,0.16
0.82,0.91
1.24,0.34
0.08,1.24
0.16,0.4
0.34,0.71
0.74,0.45
0.91,0.04
1.11,0.82
0.07,0.51
0.7,1.09
0.8,0.87
1.3,0.35
0.07,1.24
0.34,0.82
0.35,0.04
0.74,0.7
0.8,0.16
0.87,1.09
1.11,0.08
1.3,0.71
0.4,0.51
0.91,0.45
0.08,0.74
0.16,1.11
0.7,0.34
0.71,0.35
0.82,0.4
1.09,0.8
1.24,0.91
0.04,0.07
0.45,1.3
0.51,0.87
0.34,0.51
0.35,1.09
0.4,0.71
0.87,0.04
0.91,0.08
1.11,0.45
1.3,1.24
0.07,0.82
0.74,0.16
0.8,0.7
0.08,0.8
0.16,0.34
0.45,0.07
0.51,0.35
0.7,1.3
0.71,1.11
1.24,0.74
0.04,0.4
0.82,0.87
1.09,0.91
0.35,0.08
0.16,0.87
0.45,0.35
0.51,1.11
0.71,0.91
0.82,1.3
1.09,0.34
1.24,0.8
0.08,0.07
0.04,0.74
0.7,0.4
0.8,0.35
0.35,1.24
0.4,0.45
0.74,1.09
0.8,0.82
0.87,0.71
0.91,0.16
1.11,0.04
1.3,0.51
0.07,0.7
0.34,0.08
0.07,1.3
0.16,0.08
0.4,1.24
0.51,0.45
0.8,0.91
0.82,0.74
0.87,0.7
1.09,0.71
1.11,0.35
0.04,0.34
0.08,1.09
0.34,0.07
0.45,0.82
0.71,0.16
0.74,0.87
0.91,1.11
1.24,0.51
1.3,0.4
0.35,0.8
0.7,0.04
0.07,0.74
0.16,0.7
0.4,0.91
0.51,0.71
0.82,0.08
0.87,0.35
1.09,1.24
1.11,0.34
0.04,0.45
0.8,1.3
0.35,0.4
0.45,0.16
0.7,0.82
0.71,0.8
0.74,1.11
0.91,0.07
1.24,0.04
1.3,1.09
0.34,0.87
0.08,0.51
0.16,1.24
0.4,0.74
0.51,0.91
0.82,0.71
0.87,0.08
1.09,0.45
1.11,0.7
0.04,1.3
0.07,0.35
0.34,0.8
0.8,0.45
0.08,0.16
0.35,1.11
0.7,0.87
0.71,1.09
0.74,0.82
0.91,0.8
1.24,0.4
1.3,0.07
0.45,0.51
0.34,0.04
0.34,0.74
1.3,0.91
0.08,0.7
0.35,0.16
0.51,0.82
0.8,0.07
0.87,0.4
0.07,0.71
0.16,1.09
0.4,0.8
0.45,0.34
0.7,0.51
0.74,1.3
0.82,1.24
0.91,0.35
1.11,0.87
0.04,0.08
0.08,0.4
0.34,0.91
0.35,0.74
0.51,0.04
0.8,1.11
1.09,0.82
1.24,0.45
1.3,0.16
0.87,0.07
0.71,0.7
1.24,1.11
1.09,0.04
0.4,0.34
1.11,1.3
0.04,0.71
0.07,1.09
0.16,0.51
0.45,0.08
0.7,1.24
0.91,0.87
0.35,1.3
0.4,0.16
0.45,0.74
0.51,0.07
0.71,0.34
0.87,0.8
1.09,0.7
1.24,0.08
0.04,0.91
0.82,1.11
0.07,0.4
0.16,0.04
0.7,0.45
0.91,0.82
1.11,1.09
1.3,0.87
0.08,0.35
0.8,0.51
0.08,1.3
0.16,0.82
0.34,0.35
0.45,0.87
0.7,0.91
0.74,0.51
1.09,0.4
1.11,0.07
1.24,0.71
0.04,0.8
0.4,1.11
0.51,1.09
0.82,0.04
0.87,1.24
0.91,0.74
1.3,0.34
0.07,0.16
0.71,0.08
0.08,1.11
0.45,0.91
0.71,1.3
0.82,0.34
0.51,0.4
0.04,0.35
0.7,0.74
0.82,0.35
0.34,0.7
0.4,0.82
0.74,0.08
0.8,1.09
0.87,0.51
0.91,1.24
1.11,0.16
1.3,0.45
0.35,0.71
0.07,0.04
0.34,1.24
0.74,0.71
1.09,0.87
0.08,0.91
0.16,0.74
0.45,1.11
0.51,0.34
0.71,0.4
0.82,0.07
1.24,1.3
0.04,0.87
0.7,0.8
1.09,0.35
0.34,0.16
0.35,0.51
0.4,0.04
0.74,1.24
0.8,0.08
0.87,0.82
0.91,1.09
1.11,0.71
1.3,0.7
0.07,0.45
0.35,0.7
0.71,0.45
0.74,0.8
1.24,0.07
0.08,0.34
0.16,0.91
0.45,0.4
0.51,1.3
0.71,0.87
1.09,0.74
0.04,1.11
0.82,0.8
1.24,0.35
0.7,0.07
0.16,0.8
0.07,0.08
0.34,1.09
0.35,0.45
0.4,0.7
0.74,0.04
0.8,1.24
0.87,0.16
0.91,0.71
1.11,0.51
1.3,0.82
0.07,0.71
0.35,1.18
0.4,1.11
0.7,0.45
0.82,0.21
0.87,0.08
1.09,0.74
1.27,0.04
1.3,1.24
0.51,0.8
1.24,0.87
0.45,0.07
1.18,1.27
0.04,0.82
0.08,0.51
0.71,0.4
0.8,1.09
1.11,0.7
0.21,1.09
0.45,0.82
0.71,0.35
0.74,1.27
0.8,0.7
1.18,0.07
1.24,0.51
0.04,0.4
1.11,0.87
0.08,1.3
0.35,0.08
0.4,0.45
0.51,1.11
0.7,1.18
0.82,0.74
0.87,0.04
1.09,1.24
1.27,0.21
1.3,0.71
0.07,0.8
0.7,0.74
0.82,0.71
1.27,0.08
0.07,0.21
0.4,0.8
0.51,0.04
0.87,1.18
1.09,0.45
0.08,0.82
0.21,1.3
0.45,0.51
0.74,0.07
1.11,1.09
1.24,0.7
0.04,0.35
1.18,0.4
0.71,1.27
0.8,0.87
0.07,0.08
0.35,0.87
0.4,0.7
0.74,0.8
0.82,1.11
1.09,0.51
1.18,0.71
1.3,1.27
0.04,0.45
0.21,1.24
0.08,0.21
0.45,1.18
0.71,0.74
0.8,0.04
1.11,0.07
1.27,0.35
0.51,1.3
0.7,0.82
0.87,1.09
1.24,0.4
0.07,1.27
0.4,1.3
0.45,0.21
0.7,0.87
0.71,0.08
0.8,1.11
0.82,0.35
1.18,1.09
0.04,1.24
0.74,0.51
0.08,0.74
0.21,1.18
0.51,0.4
1.09,0.04
0.35,0.8
0.87,0.82
1.24,0.71
1.27,0.7
1.3,0.07
1.11,0.45
0.07,0.51
0.4,0.87
0.45,1.24
0.7,1.09
0.71,1.11
0.74,0.35
0.8,1.27
0.04,0.21
0.82,1.3
1.18,0.08
0.08,0.04
0.21,0.71
0.35,0.07
1.09,0.4
1.11,0.74
1.24,0.8
0.51,0.7
1.27,0.82
1.3,1.18
0.87,0.45
0.74,1.3
0.07,0.87
0.45,0.35
0.7,1.3
0.71,1.09
0.8,0.08
0.82,0.51
0.04,1.11
0.4,1.27
1.18,1.24
0.74,0.21
0.08,1.11
0.21,0.4
0.74,0.45
0.8,0.71
0.82,1.18
1.09,1.27
0.35,1.3
0.87,0.51
1.24,0.07
0.04,0.7
0.07,0.82
0.45,0.8
0.51,0.35
0.7,0.21
0.71,0.04
1.11,1.24
1.18,0.74
1.27,0.87
1.3,1.09
0.4,0.08
0.4,0.71
0.51,0.08
0.82,0.04
1.27,1.18
1.3,0.74
0.07,0.45
0.35,0.21
0.7,1.11
0.87,1.24
0.08,0.87
0.21,0.82
0.71,0.07
0.8,0.51
1.11,0.4
1.18,0.35
0.04,1.27
0.45,0.7
0.74,1.09
1.24,1.3
0.07,0.04
0.08,1.09
0.21,0.87
0.71,0.45
0.74,0.4
0.82,1.24
1.18,1.11
1.27,0.51
1.3,0.8
0.35,0.7
0.4,0.07
0.45,0.08
0.51,1.18
0.7,0.71
0.8,0.21
0.87,0.74
1.09,0.82
1.11,0.35
1.24,1.27
0.04,1.3
0.07,0.7
0.21,0.51
0.71,0.87
0.74,0.04
1.18,0.8
1.27,1.11
1.3,0.45
0.08,1.24
0.35,1.09
0.45,1.27
0.51,0.71
0.7,0.08
0.87,1.3
1.09,0.07
1.11,0.21
1.24,0.74
0.04,1.18
0.4,0.35
0.21,0.35
0.35,1.24
0.07,1.18
0.35,0.71
0.4,0.04
0.51,1.24
0.82,0.45
1.09,0.21
1.27,0.74
1.3,0.08
0.87,1.11
0.08,0.35
0.21,1.27
0.45,0.4
0.71,1.3
0.74,0.82
1.11,0.51
1.24,1.09
0.04,0.87
1.18,0.7
0.8,0.07
0.8,0.82
1.09,0.8
0.08,1.27
0.21,0.07
0.45,1.09
0.71,0.82
0.74,0.7
0.8,0.4
1.11,1.3
1.18,0.87
1.24,0.35
0.04,0.51
0.35,0.04
0.4,1.18
0.51,0.45
0.7,1.24
0.87,0.8
1.09,1.11
1.27,0.71
1.3,0.21
0.07,0.74
0.82,0.08
0.82,0.4
0.7,0.8
0.07,1.11
0.21,0.08
0.35,1.27
0.4,1.24
0.82,0.7
1.09,0.87
1.18,0.45
1.3,0.51
0.04,0.8
0.45,0.04
0.51,1.09
0.8,0.74
0.87,0.35
1.11,0.82
1.24,0.21
1.27,1.3
0.08,0.07
0.7,0.4
0.71,1.18
1.3,1.11
0.08,0.4
0.35,0.51
0.74,1.18
0.8,0.45
0.87,1.27
1.09,1.3
1.24,1.11
0.04,0.71
0.21,0.7
0.82,0.07
0.4,0.51
0.74,0.08
0.4,0.21
0.45,0.74
0.71,0.8
1.11,0.08
1.18,0.82
1.27,1.09
1.3,0.35
0.07,1.24
0.51,0.87
0.7,0.04
0.08,0.45
0.21,0.8
0.35,1.11
0.74,0.87
0.82,1.09
1.18,0.51
1.27,1.24
0.07,0.4
0.71,0.7
1.3,0.04
0.4,0.74
0.51,1.27
0.7,0.35
0.8,1.3
0.87,0.21
1.11,1.18
0.04,0.07
0.45,0.71
1.24,0.82
1.09,0.08
0.21,1.11
0.71,0.51
1.18,0.04
1.27,0.45
0.08,0.7
0.74,1.24
0.82,0.8
0.35,0.4
1.3,0.87
0.04,1.09
0.4,0.82
0.45,1.3
0.51,0.21
0.8,1.18
0.87,0.71
1.09,0.35
1.11,1.27
1.24,0.08
0.7,0.07
0.04,0.74
0.71,1.24
0.21,0.45
0.51,0.74
0.08,0.71
0.35,0.82
1.09,1.18
1.11,0.8
1.24,0.04
1.3,0.4
0.87,0.7
1.27,0.07
0.45,1.11
0.8,0.35
1.18,0.21
0.08,1.18
0.35,0.74
0.51,0.07
0.87,0.4
1.11,0.71
1.24,0.45
1.27,0.8
1.3,0.82
0.21,0.04
1.09,0.7
0.07,1.3
0.82,0.87
0.7,1.27
0.74,0.71
0.07,0.35
0.4,1.09
0.45,0.87
0.71,0.21
0.8,1.24
0.82,1.27
1.18,1.3
0.04,0.08
0.74,1.11
0.7,0.51
0.07,1.09
0.08,0.8
0.21,0.74
0.35,0.45
0.51,0.82
0.87,0.07
1.09,0.71
1.11,0.04
1.24,1.18
1.27,0.4
1.3,0.7
0.34,0.78
0.35,1.3
0.4,0.82
0.45,1.11
0.7,0.51
0.71,0.08
0.74,0.21
1.18,0.07
1.24,0.67
0.8,0.87
0.07,0.74
0.21,0.35
0.67,0.8
0.82,1.24
0.51,0.34
0.78,1.18
0.87,0.45
1.11,0.4
1.3,0.71
0.07,0.34
0.21,0.71
0.51,0.45
0.67,1.18
0.78,0.4
0.82,0.7
0.87,1.24
1.11,0.74
1.3,0.8
0.08,0.35
0.7,0.78
0.8,0.21
1.18,1.3
1.24,0.51
0.34,1.11
0.35,0.07
0.4,0.87
0.45,0.82
0.71,0.67
0.74,0.08
0.21,0.07
0.4,0.7
0.67,0.08
0.71,1.11
0.74,0.78
0.8,1.18
0.82,0.51
0.87,0.35
0.45,0.34
1.24,1.3
0.07,0.4
0.08,0.21
0.34,1.24
0.51,0.8
0.7,0.67
1.11,0.87
1.18,0.45
0.35,0.71
0.78,0.82
1.3,0.74
0.21,1.11
0.4,1.3
0.45,0.7
0.67,0.07
0.74,1.18
0.8,0.35
0.82,0.08
0.87,0.34
1.24,0.78
0.71,0.51
0.08,0.45
0.34,0.4
0.51,0.67
0.7,1.24
0.78,0.87
1.11,0.82
1.3,0.21
0.07,0.8
0.35,0.74
1.18,0.71
0.07,0.08
0.4,1.24
0.51,1.11
0.67,1.3
0.7,0.34
0.71,0.8
0.78,0.21
1.18,0.35
0.45,0.74
0.82,0.87
0.21,0.67
0.34,0.82
0.35,0.4
0.74,0.71
0.8,0.7
0.87,0.51
1.24,0.45
1.3,0.07
0.08,1.18
1.11,0.78
0.07,0.78
0.08,0.34
0.35,1.24
0.67,0.82
0.71,0.45
0.8,1.11
1.18,0.4
1.3,0.87
0.21,0.7
0.74,0.51
0.34,0.21
0.4,0.8
0.7,0.74
0.78,0.71
0.82,0.07
0.87,0.67
1.11,0.35
1.24,1.18
0.51,0.08
0.45,1.3
0.07,0.45
0.08,1.24
0.21,0.51
0.67,0.34
0.71,0.87
0.8,0.82
1.18,1.11
1.3,0.78
0.35,0.7
0.74,0.4
0.34,0.35
0.45,0.21
0.51,0.07
0.7,1.3
0.78,0.8
0.82,0.71
0.87,1.18
1.11,0.08
1.24,0.74
0.4,0.67
0.34,1.18
0.4,0.08
0.45,0.8
0.51,0.35
0.78,0.67
0.82,0.21
1.11,1.3
1.24,0.71
0.7,0.07
0.87,0.74
0.07,1.11
0.08,0.87
0.21,0.4
0.67,0.45
0.71,0.7
0.74,0.34
0.8,1.24
1.3,0.82
0.35,0.78
1.18,0.51
0.07,0.87
0.21,1.24
0.34,0.8
0.35,0.45
0.78,0.51
1.11,0.7
1.18,0.82
1.3,0.08
0.4,0.71
0.74,0.67
0.08,0.78
0.45,0.4
0.51,1.3
0.67,1.11
0.7,1.18
0.71,0.34
0.82,0.35
0.87,0.21
0.8,0.74
1.24,0.07
0.4,1.11
0.34,0.51
0.35,0.21
0.45,0.87
0.7,0.08
0.71,1.3
0.74,0.07
0.8,0.67
1.18,0.78
1.24,0.82
0.07,0.71
0.08,0.8
0.21,1.18
0.51,0.4
0.67,0.35
0.78,0.45
0.82,0.74
0.87,0.7
1.3,0.34
1.11,1.24
0.07,1.18
0.67,1.24
0.78,0.34
0.82,0.4
0.87,0.8
1.11,0.45
0.34,0.07
0.35,0.08
0.4,0.78
0.45,0.51
0.7,0.82
0.71,0.21
0.74,1.11
0.8,1.3
1.18,0.67
1.24,0.87
0.07,0.35
0.08,0.74
0.21,0.8
0.51,1.24
0.78,0.7
0.82,0.45
0.87,0.4
1.11,0.34
1.3,1.18
0.67,0.71
0.35,0.67
0.4,0.51
0.45,0.78
0.7,0.87
0.71,0.07
0.74,0.82
0.8,0.08
1.24,1.11
1.18,0.21
0.34,1.3
0.08,0.7
0.07,0.21
0.34,0.45
0.35,0.87
0.51,0.82
0.7,0.4
0.78,0.74
1.11,0.71
1.18,0.8
1.3,1.24
0.21,0.08
0.4,0.07
0.45,1.18
0.67,0.7
0.71,0.35
0.74,1.3
0.8,0.51
0.82,0.78
1.24,0.34
0.51,0.7
0.07,0.67
0.08,0.82
0.35,0.8
0.51,0.71
0.7,0.45
0.78,1.24
1.11,0.21
1.18,0.74
0.34,0.87
1.3,0.4
0.21,1.3
0.4,0.34
0.45,0.08
0.67,0.51
0.71,1.18
0.82,1.11
0.87,0.78
1.24,0.7
0.8,0.07
0.07,1.3
0.4,0.35
0.45,1.24
0.51,0.87
0.7,0.8
0.71,0.74
0.78,1.11
0.82,0.34
0.67,0.21
1.18,0.08
1.3,0.35
0.08,0.67
0.21,0.78
0.34,0.7
0.35,1.18
0.8,0.71
0.87,0.82
1.11,0.51
1.24,0.4
1.3,0.67
0.08,0.07
0.74,0.45
0.07,1.24
0.21,0.87
0.35,0.82
0.4,0.45
0.74,0.8
0.78,0.08
1.18,0.7
1.3,0.51
0.34,0.71
1.11,0.67
0.08,0.71
0.08,1.3
0.45,0.35
0.7,1.11
0.71,0.4
0.51,0.78
0.82,1.18
0.67,0.74
0.8,0.34
1.24,0.21
0.78,0.07
0.21,0.34
0.74,0.7
0.07,0.82
0.08,0.51
0.35,1.11
0.67,0.87
0.71,0.78
0.8,0.4
1.18,1.24
1.3,0.45
0.4,1.18
0.45,0.71
0.51,0.74
0.82,0.67
0.87,1.3
0.34,0.08
1.24,0.35
0.07,0.51
0.08,1.11
0.21,0.45
0.35,0.34
0.67,0.4
0.71,0.82
0.8,0.78
1.18,0.87
1.3,0.7
0.74,1.24
0.4,0.74
0.45,0.07
0.51,0.21
0.7,0.35
0.78,1.3
0.82,0.8
0.87,0.71
1.11,1.18
1.24,0.08
0.34,0.67
0.21,0.74
0.87,1.11
0.07,0.7
0.08,0.4
0.21,0.82
0.35,0.51
0.71,1.24
0.74,0.87
0.8,0.45
1.18,0.34
1.3,1.11
0.67,0.78
0.74,0.35
0.7,0.21
1.11,0.8
0.87,0.07
0.34,0.74
0.4,0.21
0.45,0.67
0.51,1.18
0.7,0.71
0.78,0.35
0.82,1.3
0.87,0.08
1.11,0.07
1.24,0.8
0.34,0.51
0.45,0.16
0.7,1.11
0.71,0.18
0.74,1.3
0.82,0.07
1.18,0.67
1.24,0.08
0.35,0.87
0.8,0.56
0.51,1.24
0.07,0.7
0.18,0.82
0.67,0.45
0.16,0.8
0.56,1.18
0.07,0.71
0.16,1.24
0.51,0.82
0.56,0.45
0.67,0.34
1.11,0.35
1.3,0.7
0.08,0.8
0.87,1.18
0.18,0.74
0.35,0.07
0.45,1.3
0.7,0.18
0.71,0.67
0.74,0.08
0.8,0.51
0.82,0.87
1.18,0.16
0.34,0.56
1.24,1.11
0.18,1.11
0.45,0.71
0.51,0.74
0.56,0.07
0.82,1.3
0.87,0.8
0.08,1.18
0.34,0.7
0.67,0.16
1.24,0.35
0.71,0.82
0.16,0.18
1.18,1.24
0.07,0.18
0.16,0.51
0.71,0.56
0.74,1.24
0.8,0.67
1.18,0.34
0.35,0.82
0.7,0.45
1.3,0.87
1.11,0.08
0.87,0.71
0.18,1.18
0.34,0.71
0.45,0.07
0.51,1.3
0.82,1.11
1.24,0.8
0.08,0.16
0.56,0.35
0.67,0.7
0.87,0.74
0.18,0.87
0.34,0.82
0.35,0.71
0.67,0.51
0.74,0.7
1.11,0.07
1.18,0.8
0.08,0.56
0.16,1.3
1.24,0.45
0.07,0.16
0.45,0.34
0.51,0.08
0.71,0.74
0.8,0.18
1.3,1.11
0.56,0.67
0.7,0.35
0.87,1.24
0.82,1.18
0.08,0.34
1.11,0.67
1.3,0.35
0.08,0.18
0.34,0.74
0.51,0.87
0.56,1.11
0.8,0.7
1.18,0.07
1.24,0.82
0.45,0.35
0.67,1.3
0.16,0.71
0.18,0.51
0.71,1.18
0.82,0.45
0.87,0.08
1.11,0.16
1.3,0.56
0.07,0.34
0.35,0.67
0.7,1.24
0.74,0.8
0.08,0.82
0.16,0.74
0.45,1.11
0.56,0.87
0.8,0.71
1.24,0.07
0.51,0.35
0.67,0.18
1.18,0.7
0.34,1.3
0.18,0.56
0.35,0.16
0.71,0.51
0.87,0.45
1.11,0.34
1.3,1.24
0.07,0.8
0.7,0.08
0.74,1.18
0.82,0.67
0.08,0.71
0.16,0.82
0.34,0.87
0.45,0.74
0.67,0.07
0.8,0.35
1.18,1.3
0.51,1.11
0.56,0.7
1.24,0.18
0.35,0.34
1.3,0.08
0.34,1.24
0.45,0.18
0.56,0.51
0.71,1.11
0.74,0.82
0.8,1.3
0.07,0.08
0.16,0.7
0.67,0.87
1.18,0.35
0.74,0.56
0.8,0.45
0.18,0.34
0.51,0.45
0.82,0.8
0.87,0.16
1.11,1.18
1.24,0.56
1.3,0.07
0.35,0.74
0.7,0.71
0.08,0.67
0.07,0.87
0.7,0.51
0.34,0.16
0.45,0.08
0.7,0.87
0.71,1.3
0.8,1.11
1.18,0.51
1.24,0.67
0.35,0.18
0.74,0.07
0.07,0.35
0.08,0.74
0.16,1.18
0.18,0.7
0.51,0.8
0.56,0.34
0.67,0.71
0.87,0.82
1.11,1.24
1.3,0.45
0.07,0.82
0.08,1.24
0.16,0.45
0.18,0.71
0.51,0.34
0.67,1.18
0.87,0.35
1.11,0.7
1.3,0.74
0.56,0.8
0.34,0.67
0.35,1.11
0.7,1.3
0.74,0.18
0.82,0.51
1.18,0.08
1.24,0.16
0.45,0.56
0.8,0.87
1.11,0.74
0.08,0.45
0.16,0.34
0.18,0.35
0.51,1.18
0.56,0.82
0.67,1.24
0.87,0.7
1.3,0.71
0.07,0.74
1.11,0.8
0.45,0.67
0.71,0.87
0.74,1.11
0.8,0.16
0.82,0.18
1.18,0.56
1.24,0.51
0.35,1.3
0.7,0.07
0.34,0.08
0.8,0.74
0.71,0.07
0.18,0.8
0.34,0.45
1.18,0.82
0.08,0.51
0.16,0.07
0.35,0.7
0.67,0.56
0.74,0.71
1.11,1.3
1.24,0.87
0.07,1.11
0.45,1.24
0.51,0.67
0.56,0.08
0.71,0.35
0.8,1.18
0.87,0.18
1.3,0.16
0.7,0.74
0.82,0.34
0.08,0.35
0.18,1.3
0.45,1.18
0.56,0.16
0.67,0.74
0.82,0.7
0.87,1.11
1.24,0.71
0.34,0.8
0.51,0.07
0.82,0.56
0.07,0.56
0.71,0.45
0.74,0.51
0.8,0.08
1.11,0.18
1.3,0.82
0.7,0.34
1.18,0.87
0.08,1.3
0.18,0.16
0.34,0.35
0.56,0.74
0.67,1.11
0.82,0.71
0.87,0.07
1.24,1.18
0.45,0.8
0.51,0.7
0.07,0.45
0.16,0.08
1.18,0.18
0.35,0.56
0.7,0.67
0.74,0.87
0.8,1.24
1.11,0.82
1.3,0.51
0.71,0.34
0.16,0.67
0.35,1.24
0.18,0.45
0.35,1.18
0.51,0.56
0.82,0.74
0.87,0.67
